Time (s),HB (mM),Glu (mM),pH,label
59.2,0.10397,2.47058,7.46388,2
59.3,0.10397,2.4706,7.46387,2
59.4,0.10396,2.47062,7.46387,2
59.5,0.10396,2.47064,7.46387,2
59.6,0.10396,2.47065,7.46387,2
59.7,0.10395,2.47067,7.46386,2
59.8,0.10395,2.47069,7.46386,2
59.9,0.10394,2.47071,7.46386,2
60,0.10394,2.47072,7.46385,2
60.1,0.10393,2.47074,7.46385,2
60.2,0.10393,2.47076,7.46385,2
60.3,0.10392,2.47078,7.46384,2
60.4,0.10392,2.47079,7.46384,2
60.5,0.10392,2.47081,7.46384,2
60.6,0.10391,2.47083,7.46383,2
60.7,0.10391,2.47085,7.46383,2
60.8,0.1039,2.47086,7.46383,2
60.9,0.1039,2.47088,7.46383,2
61,0.10389,2.4709,7.46382,2
61.1,0.10389,2.47092,7.46382,2
61.2,0.10388,2.47094,7.46382,2
61.3,0.10388,2.47095,7.46381,2
61.4,0.10387,2.47097,7.46381,2
61.5,0.10387,2.47099,7.46381,2
61.6,0.10387,2.47101,7.4638,2
61.7,0.10386,2.47103,7.4638,2
61.8,0.10386,2.47104,7.4638,2
61.9,0.10385,2.47106,7.46379,2
62,0.10385,2.47108,7.46379,2
62.1,0.10384,2.4711,7.46379,2
62.2,0.10384,2.47112,7.46378,2
62.3,0.10383,2.47113,7.46378,2
62.4,0.10383,2.47115,7.46378,2
62.5,0.10383,2.47117,7.46377,2
62.6,0.10382,2.47119,7.46377,2
62.7,0.10382,2.47121,7.46377,2
62.8,0.10381,2.47122,7.46376,2
62.9,0.10381,2.47124,7.46376,2
63,0.1038,2.47126,7.46376,2
63.1,0.1038,2.47128,7.46375,2
63.2,0.10379,2.4713,7.46375,2
63.3,0.10379,2.47132,7.46375,2
63.4,0.10379,2.47133,7.46374,2
63.5,0.10378,2.47135,7.46374,2
63.6,0.10378,2.47137,7.46374,2
63.7,0.10377,2.47139,7.46373,2
63.8,0.10377,2.47141,7.46373,2
63.9,0.10376,2.47142,7.46372,2
64,0.10376,2.47144,7.46372,2
64.1,0.10375,2.47146,7.46372,2
64.2,0.10375,2.47148,7.46371,2
64.3,0.10375,2.4715,7.46371,2
64.4,0.10374,2.47152,7.46371,2
64.5,0.10374,2.47154,7.4637,2
64.6,0.10373,2.47155,7.4637,2
64.7,0.10373,2.47157,7.4637,2
64.8,0.10372,2.47159,7.46369,2
64.9,0.10372,2.47161,7.46369,2
65,0.10371,2.47163,7.46368,2
65.1,0.10371,2.47165,7.46368,2
65.2,0.10371,2.47166,7.46368,2
65.3,0.1037,2.47168,7.46367,2
65.4,0.1037,2.4717,7.46367,2
65.5,0.10369,2.47172,7.46367,2
65.6,0.10369,2.47174,7.46366,2
65.7,0.10368,2.47176,7.46366,2
65.8,0.10368,2.47178,7.46365,2
65.9,0.10367,2.47179,7.46365,2
66,0.10367,2.47181,7.46365,2
66.1,0.10367,2.47183,7.46364,2
66.2,0.10366,2.47185,7.46364,2
66.3,0.10366,2.47187,7.46363,2
66.4,0.10365,2.47189,7.46363,2
66.5,0.10365,2.47191,7.46363,2
66.6,0.10364,2.47193,7.46362,2
66.7,0.10364,2.47194,7.46362,2
