Time (s),HB (mM),Glu (mM),pH,label
41.8,0.12887,2.08316,7.48076,2
41.9,0.12887,2.08317,7.48076,2
42,0.12887,2.08317,7.48076,2
42.1,0.12887,2.08318,7.48076,2
42.2,0.12887,2.08319,7.48075,2
42.3,0.12887,2.08319,7.48075,2
42.4,0.12887,2.0832,7.48075,2
42.5,0.12887,2.0832,7.48075,2
42.6,0.12887,2.08321,7.48075,2
42.7,0.12887,2.08322,7.48075,2
42.8,0.12887,2.08322,7.48074,2
42.9,0.12887,2.08323,7.48074,2
43,0.12887,2.08323,7.48074,2
43.1,0.12887,2.08324,7.48074,2
43.2,0.12887,2.08324,7.48074,2
43.3,0.12887,2.08325,7.48074,2
43.4,0.12887,2.08326,7.48074,2
43.5,0.12887,2.08326,7.48073,2
43.6,0.12887,2.08327,7.48073,2
43.7,0.12887,2.08327,7.48073,2
43.8,0.12887,2.08328,7.48073,2
43.9,0.12887,2.08328,7.48073,2
44,0.12887,2.08329,7.48073,2
44.1,0.12887,2.0833,7.48073,2
44.2,0.12887,2.0833,7.48073,2
44.3,0.12887,2.08331,7.48073,2
44.4,0.12887,2.08331,7.48072,2
44.5,0.12887,2.08332,7.48072,2
44.6,0.12887,2.08332,7.48072,2
44.7,0.12887,2.08333,7.48072,2
44.8,0.12887,2.08334,7.48072,2
44.9,0.12887,2.08334,7.48072,2
45,0.12887,2.08334,7.48071,2
45.1,0.12887,2.08334,7.48071,2
45.2,0.12887,2.08335,7.48071,2
45.3,0.12887,2.08335,7.48071,2
45.4,0.12887,2.08336,7.48071,2
45.5,0.12887,2.08336,7.48071,2
45.6,0.12887,2.08336,7.48071,2
45.7,0.12887,2.08337,7.48071,2
45.8,0.12887,2.08337,7.4807,2
45.9,0.12887,2.08338,7.4807,2
46,0.12887,2.08338,7.4807,2
46.1,0.12887,2.08338,7.4807,2
46.2,0.12887,2.08338,7.4807,2
46.3,0.12887,2.08339,7.4807,2
46.4,0.12887,2.08339,7.4807,2
